newSegmentId,speedLimit,distance
00004855-3100-0400-0000-000000014523,50,62.84
00004855-3100-0400-0000-000000014524,50,80.42
00004855-3100-0400-0000-000000014525,50,98.49
00004855-3100-0400-0000-00000001452b,50,78.68
00004855-3100-0400-0000-00000001452d,50,174.32
00004855-3100-0400-0000-00000001452e,50,67.24
00004855-3100-0400-0000-00000001452f,50,52.34
00004855-3100-0400-0000-000000014530,50,57.34
00004855-3100-0400-0000-000000014536,50,146.92
00004855-3100-0400-0000-00000001453e,50,104.51
00004855-3100-0400-0000-000000014544,50,79.15
00004855-3100-0400-0000-000000014549,50,66.72
00004855-3100-0400-0000-00000001454a,50,57.18
00004855-3100-0400-0000-00000001457a,50,147.64
00004855-3100-0400-0000-00000001457b,50,123.87
00004855-3100-0400-0000-00000001457c,50,73.8
00004855-3100-0400-0000-000000014580,60,112.58
00004855-3100-0400-0000-00000001458d,50,81.66
00004855-3100-0400-0000-00000001458f,50,149.77
00004855-3100-0400-0000-00000001459c,50,57.53
00004855-3100-0400-0000-00000001459d,50,161.29
00004855-3100-0400-0000-0000000145a6,50,189.15
00004855-3100-0400-0000-0000000145ca,60,78.74
00004855-3100-0400-0000-0000000145cb,60,78.87
00004855-3100-0400-0000-0000000145cc,60,174.8
00004855-3100-0400-0000-0000000145cf,60,325.69
00004855-3100-0400-0000-0000000145d8,50,77.61
00004855-3100-0400-0000-000000014638,50,25.55
00004855-3100-0400-0000-000000014639,50,83.93
00004855-3100-0400-0000-00000001463b,50,98.0
00004855-3100-0400-0000-00000001463c,50,51.97
00004855-3100-0400-0000-000000014642,50,65.71
00004855-3100-0400-0000-000000014643,50,48.8
00004855-3100-0400-0000-000000014644,50,203.65
00004855-3100-0400-0000-00000001467a,50,106.75
00004855-3100-0400-0000-000000014681,50,85.42
00004855-3100-0400-0000-000000014682,50,99.11
00004855-3100-0400-0000-000000014683,50,34.66
00004855-3100-0400-0000-000000014686,50,75.53
00004855-3100-0400-0000-0000000146d6,30,40.18
00004855-3100-0400-0000-0000000146e4,60,87.02
00004855-3100-0400-0000-0000000146fc,50,22.48
00004855-3100-0400-0000-000000014717,60,87.92
00004855-3100-0400-0000-00000001471c,50,76.8
00004855-3100-0400-0000-00000001471d,50,27.71
00004855-3100-0400-0000-000000014723,50,38.55
00004855-3100-0400-0000-000000014db6,50,8.6
00004855-3100-0400-0000-0000000150ef,50,25.29
00004855-3100-0400-0000-0000000151e2,30,107.74
00004855-3100-0400-0000-0000000151e4,50,71.04
00004855-3100-0400-0000-000000015533,50,87.4
00004855-3100-0400-0000-000000015568,50,300.07
00004855-3100-0400-0000-00000001556a,50,41.45
00004855-3100-0400-0000-00000001556b,50,187.05
00004855-3100-0400-0000-00000001556c,50,75.78
00004855-3100-0400-0000-00000001556e,50,85.15
00004855-3100-0400-0000-00000001556f,50,125.68
00004855-3100-0400-0000-000000015573,50,216.94
00004855-3100-0400-0000-000000015576,50,135.47
00004855-3100-0400-0000-000000015579,50,44.53
00004855-3100-0400-0000-0000000167ad,50,110.27
00004855-3100-0400-0000-0000000167ae,50,30.66
00004855-3100-0400-0000-0000000167b0,50,92.76
00004855-3100-0400-0000-0000000167b1,50,21.81
00004855-3100-0400-0000-000000016dbf,50,78.63
00004855-3100-0400-0000-000000016dcb,50,42.71
00004855-3100-0400-0000-000000016dd9,50,38.76
00004855-3100-0400-0000-000000016dda,50,11.99
00004855-3100-0400-0000-000000016de4,50,88.17
00004855-3100-0400-0000-000000016e1f,50,292.15
00004855-3100-0400-0000-000000016e20,50,119.03
00004855-3100-0400-0000-000000016e21,50,41.74
00004855-3100-0400-0000-000000016e22,50,44.84
00004855-3100-0400-0000-000000016e23,50,60.61
00004855-3100-0400-0000-000000017141,50,156.53
00004855-3100-0400-0000-000000017176,50,54.33
00004855-3100-0400-0000-000000017177,50,123.6
00004855-3100-0400-0000-00000001717d,50,115.39
00004855-3100-0400-0000-00000001717e,50,106.7
00004855-3100-0400-0000-000000017181,50,224.3
00004855-3100-0400-0000-000000017185,50,60.21
00004855-3100-0400-0000-000000017188,50,39.39
00004855-3100-0400-0000-000000017189,50,212.87
00004855-3100-0400-0000-00000001718d,50,46.77
00004855-3100-0400-0000-000000017192,50,5.52
00004855-3100-0400-0000-0000000171a2,50,52.2
00004855-3100-0400-0000-0000000171b4,60,10.65
00004855-3100-0400-0000-0000000171b7,45,22.09
00004855-3100-0400-0000-0000000171b8,60,19.04
00004855-3100-0400-0000-0000000171be,45,19.47
00004855-3100-0400-0000-0000000171c8,50,43.55
00004855-3100-0400-0000-0000000171c9,50,39.89
00004855-3100-0400-0000-0000000171cf,50,53.79
00004855-3100-0400-0000-0000000172b1,50,53.72
00004855-3100-0400-0000-0000000172b2,50,128.02
00004855-3100-0400-0000-0000000172ba,60,52.14
00004855-3100-0400-0000-0000000172bb,70,44.09
00004855-3100-0400-0000-0000000172bd,70,115.58
00004855-3100-0400-0000-000000017798,60,347.73
00004855-3100-0400-0000-00000001779f,60,217.47
00004855-3100-0400-0000-0000000177a0,60,214.84
00004855-3100-0400-0000-0000000177b2,50,32.34
00004855-3100-0400-0000-0000000177b7,50,40.75
00004855-3100-0400-0000-000000017822,70,25.15
00004855-3100-0400-0000-00000001783d,60,98.93
00004855-3100-0400-0000-00000001b8b3,50,39.94
00004855-3100-0400-0000-00000001b8b6,50,102.27
00004855-3100-0400-0000-00000001b8d2,60,105.79
00004855-3100-0400-0000-00000001ba29,50,63.16
00004855-3100-0400-0000-00000001ba2b,50,289.35
00004855-3100-0400-0000-00000001ba38,50,42.45
00004855-3100-0400-0000-00000001ba9a,50,39.93
00004855-3100-0400-0000-00000001bdd8,60,380.94
00004855-3100-0400-0000-00000001bde0,60,439.75
00004855-3100-0400-0000-00000001bde2,60,320.6
00004855-3100-0400-0000-00000001bde7,50,12.29
00004855-3100-0400-0000-00000001bdec,50,11.74
00004855-3100-0400-0000-00000001bdee,60,90.23
00004855-3100-0400-0000-00000001bdf1,50,14.82
00004855-3100-0400-0000-00000001be3d,50,45.88
00004855-3100-0400-0000-00000001be42,70,88.17
00004855-3100-0400-0000-00000001be43,50,113.99
00004855-3100-0400-0000-00000001be5f,50,123.16
00004855-3100-0400-0000-00000001be78,50,25.46
00004855-3100-0400-0000-00000001be7a,50,38.31
00004855-3100-0400-0000-00000001be86,70,5.27
00004855-3100-0400-0000-00000001bfbd,50,30.56
00004855-3100-0400-0000-00000001bfc0,50,38.54
00004855-3100-0400-0000-00000001bfc1,50,25.38
00004855-3100-0400-0000-00000001bfc4,50,121.21
00004855-3100-0400-0000-00000001c128,50,94.49
00004855-3100-0400-0000-00000001c129,50,170.82
00004855-3100-0400-0000-00000001c12a,50,66.61
00004855-3100-0400-0000-00000001c146,50,32.76
00004855-3100-0400-0000-00000001c153,50,267.49
00004855-3100-0400-0000-00000001c170,60,14.04
00004855-3100-0400-0000-00000001c181,50,271.37
00004855-3100-0400-0000-00000001c182,50,48.88
00004855-3100-0400-0000-00000001c214,60,236.26
00004855-3100-0400-0000-00000001c69a,50,26.61
00004855-3100-0400-0000-00000001c6cb,50,33.33
00004855-3100-0400-0000-00000001c6e5,50,55.28
00004855-3100-0400-0000-00000001c6e8,70,131.56
00004855-3100-0400-0000-00000001c764,50,74.72
00004855-3100-0400-0000-00000001c768,70,454.36
00004855-3100-0400-0000-00000001c76b,50,47.86
00004855-3100-0400-0000-00000001c774,50,58.04
00004855-3100-0400-0000-00000001c775,50,5.94
00004855-3100-0400-0000-00000001c77f,60,39.54
00004855-3100-0400-0000-00000001c780,50,5.57
00004855-3100-0400-0000-00000001c781,50,166.14
00004855-3100-0400-0000-00000001c785,50,11.72
00004855-3100-0400-0000-00000001c786,50,54.44
00004855-3100-0400-0000-00000001c78f,50,105.3
00004855-3100-0400-0000-00000001c795,50,11.43
00004855-3100-0400-0000-00000001c797,50,110.4
00004855-3100-0400-0000-00000001c79b,50,12.7
00004855-3100-0400-0000-00000001c79c,50,71.36
00004855-3100-0400-0000-00000001c7a2,50,26.06
00004855-3100-0400-0000-00000001c7a6,50,15.37
00004855-3100-0400-0000-00000001c7ac,50,253.52
00004855-3100-0400-0000-00000001c7ad,50,120.97
00004855-3100-0400-0000-00000001c7b3,50,88.07
00004855-3100-0400-0000-00000001c7b6,50,98.19
00004855-3100-0400-0000-00000001c7bc,50,26.6
00004855-3100-0400-0000-00000001c7bf,50,104.53
00004855-3100-0400-0000-00000001c7c2,50,18.01
00004855-3100-0400-0000-00000001c7c4,50,15.92
00004855-3100-0400-0000-00000001c7cd,50,153.1
00004855-3100-0400-0000-00000001c7d2,50,16.28
00004855-3100-0400-0000-00000001c7d4,50,19.41
00004855-3100-0400-0000-00000001c7d6,45,19.58
00004855-3100-0400-0000-00000001c7db,50,18.81
00004855-3100-0400-0000-00000001c7dc,50,27.98
00004855-3100-0400-0000-00000001c7e6,50,29.21
00004855-3100-0400-0000-00000001c7e8,50,28.22
00004855-3100-0400-0000-00000001c7e9,50,20.52
00004855-3100-0400-0000-00000001c7ee,50,11.15
00004855-3100-0400-0000-00000001c7f0,50,16.81
00004855-3100-0400-0000-00000001c7f1,50,124.95
00004855-3100-0400-0000-00000001c7f4,50,80.37
00004855-3100-0400-0000-00000001c802,50,39.66
00004855-3100-0400-0000-00000001c811,50,22.69
00004855-3100-0400-0000-00000001c815,50,60.03
00004855-3100-0400-0000-00000001c818,50,11.49
00004855-3100-0400-0000-00000001c81a,70,10.61
00004855-3100-0400-0000-00000001c81f,50,57.03
00004855-3100-0400-0000-00000001c821,50,61.65
00004855-3100-0400-0000-00000001c823,50,144.73
00004855-3100-0400-0000-00000001c824,45,23.17
00004855-3100-0400-0000-00000001c825,50,141.1
00004855-3100-0400-0000-00000001c827,50,9.3
00004855-3100-0400-0000-00000001c82a,50,20.8
00004855-3100-0400-0000-00000001c82b,50,16.72
00004855-3100-0400-0000-00000001c835,50,19.5
00004855-3100-0400-0000-00000001c836,50,18.18
00004855-3100-0400-0000-00000001c83c,50,29.5
00004855-3100-0400-0000-00000001c844,30,12.29
00004855-3100-0400-0000-00000001c845,50,69.04
00004855-3100-0400-0000-00000001c846,45,42.84
00004855-3100-0400-0000-00000001c88a,45,50.28
00004855-3100-0400-0000-00000001c88b,45,18.52
00004855-3100-0400-0000-00000001c89d,50,32.43
00004855-3100-0400-0000-00000001c89e,50,32.72
00004855-3100-0400-0000-00000001c89f,50,24.21
00004855-3100-0400-0000-00000001c8a0,50,41.2
00004855-3100-0400-0000-00000001c8a2,50,10.15
00004855-3100-0400-0000-00000001c8e2,50,22.53
00004855-3100-0400-0000-00000001c8e5,50,8.11
00004855-3100-0400-0000-00000001c8ed,50,45.76
00004855-3100-0400-0000-00000001c926,50,215.65
00004855-3100-0400-0000-00000001c928,50,29.77
00004855-3100-0400-0000-00000001c92d,50,116.9
00004855-3100-0400-0000-00000001c92e,50,170.27
00004855-3100-0400-0000-00000001c938,50,12.51
00004855-3100-0400-0000-00000001c939,50,11.15
00004855-3100-0400-0000-00000001c93e,50,11.82
00004855-3100-0400-0000-00000001c93f,50,69.93
00004855-3100-0400-0000-00000001c940,50,11.46
00004855-3100-0400-0000-00000001c947,50,135.7
00004855-3100-0400-0000-00000001c948,50,29.32
00004855-3100-0400-0000-00000001c949,50,44.26
00004855-3100-0400-0000-00000001c951,50,132.15
00004855-3100-0400-0000-00000001c959,70,12.03
00004855-3100-0400-0000-00000001c964,50,58.37
00004855-3100-0400-0000-00000001c969,50,15.17
00004855-3100-0400-0000-00000001c96b,50,62.12
00004855-3100-0400-0000-00000001c96c,60,7.32
00004855-3100-0400-0000-00000001c96d,50,20.83
00004855-3100-0400-0000-00000001c96f,50,39.36
00004855-3100-0400-0000-00000001c97e,50,123.77
00004855-3100-0400-0000-00000001c982,50,12.34
00004855-3100-0400-0000-00000001c983,50,10.3
00004855-3100-0400-0000-00000001c984,50,12.11
00004855-3100-0400-0000-00000001c988,50,12.4
00004855-3100-0400-0000-00000001c996,50,121.5
00004855-3100-0400-0000-00000001c99a,50,15.72
00004855-3100-0400-0000-00000001c99b,50,11.39
00004855-3100-0400-0000-00000001c99f,60,490.41
00004855-3100-0400-0000-00000001c9a2,50,19.56
00004855-3100-0400-0000-00000001c9a8,50,17.14
00004855-3100-0400-0000-00000001c9b1,50,11.97
00004855-3100-0400-0000-00000001c9b4,50,13.37
00004855-3100-0400-0000-00000001c9b6,60,70.96
00004855-3100-0400-0000-00000001c9b8,60,14.91
00004855-3100-0400-0000-00000001c9bd,60,16.25
00004855-3100-0400-0000-00000001c9c0,60,29.47
00004855-3100-0400-0000-00000001c9c4,60,16.02
00004855-3100-0400-0000-00000001c9cb,50,14.33
00004855-3100-0400-0000-00000001c9cd,70,66.75
00004855-3100-0400-0000-00000001c9d3,70,146.19
00004855-3100-0400-0000-00000001c9d4,70,12.1
00004855-3100-0400-0000-00000001c9e1,50,8.25
00004855-3100-0400-0000-00000001c9ee,50,45.19
00004855-3100-0400-0000-00000001ce20,50,49.88
00004855-3100-0400-0000-00000001ce46,50,17.88
00004855-3100-0400-0000-00000001ce4a,50,108.93
00004855-3100-0400-0000-00000001ce88,60,42.65
00004855-3100-0400-0000-00000001d2f3,50,21.52
00004855-3100-0400-0000-00000001d34c,50,53.73
00004855-3100-0400-0000-00000001d6c6,40,14.47
00004855-3100-0400-0000-00000001d6e7,50,25.94
00004855-3100-0400-0000-00000001d6ef,50,70.18
00004855-3100-0400-0000-00000001d6f1,50,14.47
00004855-3100-0400-0000-00000001d7b6,50,18.95
00004855-3100-0400-0000-00000001d7c2,50,16.29
00004855-3100-0400-0000-00000001d7e2,45,9.69
00004855-3100-0400-0000-00000001d8c4,50,19.95
00004855-3100-0400-0000-00000001d8ca,50,64.75
00004855-3100-0400-0000-00000001da88,70,91.01
00004855-3100-0400-0000-00000001da89,70,43.5
00004855-3100-0400-0000-00000001db86,50,20.55
00004855-3100-0400-0000-00000001db8a,50,198.84
00004855-3100-0400-0000-00000001db8b,50,29.4
00004855-3100-0400-0000-00000001db99,50,40.01
00004855-3100-0400-0000-00000001db9a,50,129.18
00004855-3100-0400-0000-00000001dba3,50,79.56
00004855-3100-0400-0000-00000001dba4,50,139.4
00004855-3100-0400-0000-00000001dbad,50,42.41
00004855-3100-0400-0000-00000001dbae,50,31.01
00004855-3100-0400-0000-00000001dbb0,50,50.59
00004855-3100-0400-0000-00000001dbbb,50,105.62
00004855-3100-0400-0000-00000001dbc6,50,56.43
00004855-3100-0400-0000-00000001dbc7,50,56.19
00004855-3100-0400-0000-00000001dbc8,50,70.86
00004855-3100-0400-0000-00000001dbcd,50,9.83
00004855-3100-0400-0000-00000001dbce,50,15.69
00004855-3100-0400-0000-00000001dbd3,50,33.09
00004855-3100-0400-0000-00000001dbd4,50,5.25
00004855-3100-0400-0000-00000001dbd9,70,48.1
00004855-3100-0400-0000-00000001dbda,70,60.3
00004855-3100-0400-0000-00000001dbe4,50,19.87
00004855-3100-0400-0000-00000001dbe6,50,47.7
00004855-3100-0400-0000-00000001dbe7,50,27.21
00004855-3100-0400-0000-00000001dbed,50,85.31
00004855-3100-0400-0000-00000001dbee,50,105.89
00004855-3100-0400-0000-00000001dbf7,50,56.82
00004855-3100-0400-0000-00000001dbf8,50,38.41
00004855-3100-0400-0000-00000001dbf9,50,82.76
00004855-3100-0400-0000-00000001dbfa,50,71.59
00004855-3100-0400-0000-00000001dc09,50,30.67
00004855-3100-0400-0000-00000001dc17,50,26.92
00004855-3100-0400-0000-00000001dc25,50,31.81
00004855-3100-0400-0000-00000001dc26,50,101.12
00004855-3100-0400-0000-00000001dc29,50,27.99
00004855-3100-0400-0000-00000001dc2a,50,236.0
00004855-3100-0400-0000-00000001ddee,50,40.34
00004855-3100-0400-0000-00000001df5f,70,197.29
00004855-3100-0400-0000-00000001df7c,50,179.61
00004855-3100-0400-0000-00000001df90,50,114.75
00004855-3100-0400-0000-00000001e1ad,100,19.29
00004855-3100-0400-0000-00000001e323,50,55.64
00004855-3100-0400-0000-00000001e324,50,41.49
00004855-3100-0400-0000-00000001e325,50,23.03
00004855-3100-0400-0000-00000001e329,50,54.93
00004855-3100-0400-0000-00000001e32a,50,62.72
00004855-3100-0400-0000-00000001e32b,50,33.32
00004855-3100-0400-0000-00000001e32c,50,12.15
00004855-3100-0400-0000-00000001e32f,50,14.53
00004855-3100-0400-0000-00000001e330,50,35.52
00004855-3100-0400-0000-00000001e333,50,36.71
00004855-3100-0400-0000-00000001e334,40,72.26
00004855-3100-0400-0000-00000001e336,70,87.44
00004855-3100-0400-0000-00000001e33a,40,78.96
00004855-3100-0400-0000-00000001e34e,50,132.32
00004855-3100-0400-0000-00000001e34f,50,46.6
00004855-3100-0400-0000-00000001e350,50,31.77
00004855-3100-0400-0000-00000001e44c,50,80.46
00004855-3100-0400-0000-00000001e44d,70,7.07
00004855-3100-0400-0000-00000001e44f,70,12.38
00004855-3100-0400-0000-00000001e4a8,50,7.71
00004855-3100-0400-0000-00000001e4a9,50,18.8
00004855-3100-0400-0000-000000050874,50,20.14
00004855-3100-0400-0000-000000050875,50,20.21
00004855-3100-0400-0000-0000000508b3,50,23.64
00004855-3100-0400-0000-000000050aa4,50,20.31
00004855-3100-0400-0000-000000050aa6,50,22.78
00004855-3100-0400-0000-00000005152b,50,112.56
00004855-3100-0400-0000-000000051575,50,17.96
00004855-3100-0400-0000-00000005157b,70,82.13
00004855-3100-0400-0000-00000005157e,50,14.07
00004855-3100-0400-0000-000000051580,70,83.88
00004855-3100-0400-0000-000000051a55,50,16.02
00004855-3100-0400-0000-000000051a57,50,161.5
00004855-3100-0400-0000-000000051a8d,50,64.06
00004855-3100-0400-0000-000000051a8f,50,3.86
00004855-3100-0400-0000-000000051aee,50,6.23
00004855-3100-0400-0000-000000051af8,50,72.9
00004855-3100-0400-0000-000000051af9,50,19.22
00004855-3100-0400-0000-000000051b23,60,113.47
00004855-3100-0400-0000-000000051b68,50,14.51
00004855-3100-0400-0000-000000051cc2,50,32.08
00004855-3100-0400-0000-000000051cc3,50,26.76
00004855-3100-0400-0000-000000051cc6,50,33.61
00004855-3100-0400-0000-000000051cd1,50,19.02
00004855-3100-0400-0000-000000051cd2,50,51.76
00004855-3100-0400-0000-000000051cd7,50,8.85
00004855-3100-0400-0000-000000051cdc,50,3.53
00004855-3100-0400-0000-000000051cf3,60,49.66
00004855-3100-0400-0000-000000051cf4,60,13.05
00004855-3100-0400-0000-000000051cff,50,25.02
00004855-3100-0400-0000-000000051d00,50,14.44
00004855-3100-0400-0000-000000051d21,50,43.22
00004855-3100-0400-0000-000000051d22,60,70.43
00004855-3100-0400-0000-000000051d23,60,126.06
00004855-3100-0400-0000-000000051d24,60,26.98
00004855-3100-0400-0000-000000051d25,50,33.99
00004855-3100-0400-0000-000000051d27,60,45.78
00004855-3100-0400-0000-000000051d28,60,31.72
00004855-3100-0400-0000-000000051d2a,50,46.84
00004855-3100-0400-0000-000000051d32,60,30.57
00004855-3100-0400-0000-000000051d33,60,60.26
00004855-3100-0400-0000-000000051d35,60,35.62
00004855-3100-0400-0000-000000051d70,50,35.25
00004855-3100-0400-0000-000000051d7b,50,51.63
00004855-3100-0400-0000-000000051d7c,50,49.99
00004855-3100-0400-0000-000000051dac,50,50.47
00004855-3100-0400-0000-000000051dae,50,14.38
00004855-3100-0400-0000-000000051daf,50,9.38
00004855-3100-0400-0000-000000051db4,50,40.84
00004855-3100-0400-0000-000000051dbf,50,78.55
00004855-3100-0400-0000-000000051dc0,50,30.43
00004855-3100-0400-0000-000000051dcb,50,23.86
00004855-3100-0400-0000-000000051dce,50,224.71
00004855-3100-0400-0000-000000051dcf,50,60.78
00004855-3100-0400-0000-000000051fae,50,22.81
00004855-3100-0400-0000-000000051faf,50,46.3
00004855-3100-0400-0000-000000051fb5,50,8.4
00004855-3100-0400-0000-000000051fb7,50,47.09
00004855-3100-0400-0000-000000051fb8,50,19.19
00004855-3100-0400-0000-000000051fc8,50,21.82
00004855-3100-0400-0000-0000000521ec,50,273.58
00004855-3100-0400-0000-0000000521ed,50,14.62
00004855-3100-0400-0000-00000005235b,50,13.74
00004855-3100-0400-0000-000000052384,50,47.27
00004855-3100-0400-0000-000000052385,50,140.78
00004855-3100-0400-0000-000000052463,50,44.58
00004855-3100-0400-0000-00000005295e,60,10.03
00004855-3100-0400-0000-000000052961,50,18.32
00004855-3100-0400-0000-0000000529b1,50,33.91
00004855-3100-0400-0000-0000000529b2,50,18.42
00004855-3100-0400-0000-0000000529b6,50,117.22
00004855-3100-0400-0000-0000000529b7,50,20.33
00004855-3100-0400-0000-0000000529b8,50,27.26
00004855-3100-0400-0000-0000000529ba,50,34.23
00004855-3100-0400-0000-000000052a1e,45,37.82
00004855-3100-0400-0000-000000052a2a,40,11.46
00004855-3100-0400-0000-000000052a3f,50,26.01
00004855-3100-0400-0000-000000052a40,50,11.27
00004855-3100-0400-0000-000000052a41,50,36.77
00004855-3100-0400-0000-000000052a88,50,20.83
00004855-3100-0400-0000-000000052aa1,60,44.81
00004855-3100-0400-0000-000000052ac8,60,7.24
00004855-3100-0400-0000-000000052ad7,60,29.07
00004855-3100-0400-0000-000000052ad9,50,32.27
00004855-3100-0400-0000-000000052adb,60,49.03
00004855-3100-0400-0000-000000052ae2,60,20.93
00004855-3100-0400-0000-000000052ae3,70,47.41
00004855-3100-0400-0000-000000052aec,60,18.18
00004855-3100-0400-0000-000000052af5,50,58.24
00004855-3100-0400-0000-000000052b1f,50,44.92
00004855-3100-0400-0000-000000052ba2,60,26.3
00004855-3100-0400-0000-000000052c14,50,25.81
00004855-3100-0400-0000-000000052c18,50,9.84
00004855-3100-0400-0000-000000052c19,50,11.98
00004855-3100-0400-0000-000000052c1e,70,38.65
00004855-3100-0400-0000-000000052c25,50,20.36
00004855-3100-0400-0000-000000052f09,50,44.5
00004855-3100-0400-0000-000000052f1d,50,55.78
00004855-3100-0400-0000-000000052f2c,50,8.56
00004855-3100-0400-0000-000000052f2d,50,58.88
00004855-3100-0400-0000-000000052f34,50,8.87
00004855-3100-0400-0000-000000052f8e,50,55.85
00004855-3100-0400-0000-000000052f8f,50,8.98
00004855-3100-0400-0000-0000000531b9,60,18.69
00004855-3100-0400-0000-0000000531bb,50,59.53
00004855-3100-0400-0000-0000000531c1,60,22.82
00004855-3100-0400-0000-0000000531ca,50,7.85
00004855-3100-0400-0000-0000000531cb,50,18.84
00004855-3100-0400-0000-0000000531cc,60,16.88
00004855-3100-0400-0000-000000053200,70,44.61
00004855-3100-0400-0000-000000053203,50,102.13
00004855-3100-0400-0000-000000053206,70,63.38
00004855-3100-0400-0000-000000053207,90,10.54
00004855-3100-0400-0000-000000053208,90,29.73
00004855-3100-0400-0000-000000053209,70,49.21
00004855-3100-0400-0000-00000005320d,70,31.12
00004855-3100-0400-0000-00000005320e,70,13.49
00004855-3100-0400-0000-00000005320f,50,39.33
00004855-3100-0400-0000-000000053213,50,24.0
00004855-3100-0400-0000-000000053275,90,26.38
00004855-3100-0400-0000-0000000532b1,50,38.0
00004855-3100-0400-0000-0000000532ec,50,12.84
00004855-3100-0400-0000-000000053db8,50,13.72
00004855-3100-0400-0000-000000053e07,50,5.13
00004855-3100-0400-0000-000000053e08,50,65.94
00004855-3100-0400-0000-000000053e23,70,19.4
00004855-3100-0400-0000-000000053e25,50,7.33
00004855-3100-0400-0000-000000053e2e,50,10.11
00004855-3100-0400-0000-00000005435c,60,27.43
00004855-3100-0400-0000-000000054370,50,28.56
00004855-3100-0400-0000-000000054371,50,13.74
00004855-3100-0400-0000-000000054372,50,45.23
00004855-3100-0400-0000-000000054373,50,31.68
00004855-3100-0400-0000-0000000543ae,60,31.39
00004855-3100-0400-0000-0000000543af,60,211.7
00004855-3100-0400-0000-0000000543b3,50,44.19
00004855-3100-0400-0000-00000005483c,40,14.6
00004855-3100-0400-0000-00000005484f,50,19.52
00004855-3100-0400-0000-0000000549a9,70,89.09
00004855-3100-0400-0000-000000055185,50,33.17
00004855-3100-0400-0000-000000055186,50,115.28
00004855-3100-0400-0000-000000055faa,50,11.71
00004855-3100-0400-0000-000000055fb0,50,19.03
00004855-3100-0400-0000-000000056228,50,12.92
00004855-3100-0400-0000-00000005622e,50,20.53
00004855-3100-0400-0000-000000056230,60,13.03
00004855-3100-0400-0000-000000056234,50,12.95
00004855-3100-0400-0000-000000056238,50,10.3
00004855-3100-0400-0000-00000005623a,40,9.34
00004855-3100-0400-0000-00000005623c,40,9.22
00004855-3100-0400-0000-00000006e291,45,69.48
00004855-3100-0400-0000-00000006e292,90,16.36
00004855-3100-0400-0000-00000006e293,90,27.64
00004855-3100-0400-0000-00000006e63c,50,4.18
00004855-3100-0400-0000-00000006eb11,50,19.98
00004855-3100-0400-0000-00000006eb78,50,48.9
00004855-3100-0400-0000-00000006eb79,50,10.67
00004855-3100-0400-0000-000000074a30,50,60.02
00004855-3100-0400-0000-000000084773,50,101.14
00004855-3100-0400-0000-000000084774,50,13.03
00004855-3100-0400-0000-000000084ff9,50,26.77
00004855-3100-0400-0000-000000084ffa,50,82.6
00004855-3100-0400-0000-000000086eaf,50,7.15
00004855-3100-0400-0000-000000087bb3,50,106.28
00004855-3100-0400-0000-000000087bb4,50,259.2
00004855-3100-0400-0000-000000087e4b,60,85.13
00004855-3100-0400-0000-000000087e4c,60,42.03
00004855-3100-0400-0000-000000087e87,70,9.71
00004855-3100-0400-0000-000000087e88,70,54.2
00004855-3100-0400-0000-000000087e89,70,57.9
00004855-3100-0400-0000-000000087f7d,50,21.81
00004855-3100-0400-0000-000000087f92,60,27.38
00004855-3100-0400-0000-000000087fca,50,17.38
00004855-3100-0400-0000-000000087fcc,50,68.07
00004855-3100-0400-0000-000000087fdd,50,72.48
00004855-3100-0400-0000-000000088026,50,7.45
00004855-3100-0400-0000-000000088027,50,15.69
00004855-3100-0400-0000-00000008811a,50,21.28
00004855-3100-0400-0000-00000008811b,60,141.33
00004855-3100-0400-0000-00000008811c,60,18.87
00004855-3100-0400-0000-000000088128,60,32.29
00004855-3100-0400-0000-00000008812a,60,59.18
00004855-3100-0400-0000-000000088130,50,323.52
00004855-3100-0400-0000-000000099db8,30,147.39
00004855-3100-0400-0000-000000099dc4,30,178.82
00004855-3100-0400-0000-000000099dc5,30,111.32
00004855-3100-0400-0000-000000099dc7,70,56.04
00004855-3100-0400-0000-000000099dda,50,4.4
00004855-3100-0400-0000-000000099ddb,50,8.59
00004855-3100-0400-0000-00000009a1ac,90,64.46
00004855-3100-0400-0000-00000009a4f7,50,8.42
00004855-3100-0400-0000-00000009a510,50,32.53
00004855-3100-0400-0000-000000121100,50,12.63
00004855-3100-0400-0000-000000121bce,70,26.22
00004855-3100-0400-0000-000000121bcf,70,25.26
00004855-3100-0400-0000-000000122435,50,136.73
00004855-3100-0400-0000-000000122520,50,49.9
00004855-3100-0400-0000-000000122521,50,71.06
00004855-3100-0400-0000-00000012263c,50,79.21
00004855-3100-0400-0000-000000122647,50,242.17
00004855-3100-0400-0000-000000122648,50,15.47
00004855-3100-0400-0000-000000122861,50,78.67
00004855-3100-0400-0000-0000001228e6,50,13.11
00004855-3100-0400-0000-00000012292f,30,82.01
00004855-3100-0400-0000-000000122930,70,101.22
00004855-3100-0400-0000-000000122941,50,35.81
00004855-3100-0400-0000-000000122976,50,170.52
00004855-3100-0400-0000-00000012298d,50,17.4
00004855-3100-0400-0000-000000122999,50,27.28
00004855-3100-0400-0000-000000122a26,70,39.9
00004855-3100-0400-0000-000000122a27,70,11.05
00004855-3100-0400-0000-000000122a2b,60,211.63
00004855-3100-0400-0000-000000122a35,50,53.35
00004855-3100-0400-0000-000000122a4b,60,100.48
00004855-3100-0400-0000-000000122a4d,60,82.75
00004855-3100-0400-0000-000000122a52,70,17.33
